link,current_slice_id,future_slice_id,label
506596,1,27,0
314448,8,11,0
193418,8,19,0
506711,85,97,0
597144,9,17,0
508822,8,29,0
206132,4,15,0
503281,1,17,0
375414,0,25,0
381231,10,31,0
243338,7,12,0
9812,5,24,0
513062,9,25,0
639262,3,31,0
684674,6,13,0
335584,3,19,0
100332,164,186,0
238971,2,14,0
57797,221,249,1
314448,8,22,0
268171,3,24,0
595551,3,13,0
100332,164,188,0
684674,6,15,0
503281,1,19,0
238971,2,16,0
9812,5,26,0
39324,6,31,0
314448,8,24,0
506711,85,99,0
508858,2,11,0
206132,4,17,0
375414,0,27,0
17723,5,20,0
551060,2,20,0
381231,10,33,0
597144,9,19,0
243338,7,14,0
268171,3,26,0
211235,0,21,0
336610,1,12,0
205533,7,25,0
348256,141,152,0
272978,2,27,0
504891,5,32,0
204794,7,12,0
357539,106,135,0
220166,7,18,0
164690,10,37,0
233854,282,310,0
152553,5,21,0
342031,9,36,0
232871,8,12,0
610556,3,28,0
206002,6,16,0
650946,9,12,0
226546,625,647,0
359103,2,28,0
278793,84,98,0
557132,4,17,0
319496,7,29,0
609778,164,177,0
266471,0,25,0
226929,4,17,0
272349,6,29,0
204794,7,34,0
536689,2,21,0
62313,309,322,0
178026,5,27,0
206121,3,13,0
232871,8,34,0
72594,2,14,0
477575,127,140,0
256008,5,17,0
249950,2,13,0
644376,171,188,0
267905,3,23,0
501153,2,18,0
140953,6,32,1
34913,4,29,0
153253,7,36,0
336210,5,11,0
611079,302,321,0
376424,4,30,0
9516,5,13,0
206068,6,22,0
136382,2,11,0
37619,3,12,0
17387,5,15,0
316014,7,23,0
489538,672,691,0
365256,5,22,0
260896,8,27,0
161333,536,548,1
333827,0,12,0
412495,6,25,0
639278,10,33,0
323933,5,32,0
183941,666,678,0
144576,2,31,0
16202,9,31,0
684875,10,24,0
342715,5,20,0
213732,2,16,0
276082,5,20,0
315782,9,12,0
530585,8,29,0
160662,3,14,0
342243,5,26,0
242460,7,13,0
172352,10,26,0
37401,3,19,0
650946,9,38,0
241079,1,30,0
316736,7,18,0
256215,2,20,0
516758,1,14,0
136928,7,15,2
9516,5,29,0
62376,4,31,0
648418,3,25,0
136382,2,27,0
37619,3,28,0
136958,0,26,0
221472,10,14,0
506035,6,31,0
544505,5,16,0
336210,5,27,0
175101,257,284,0
71612,10,26,0
578369,6,17,0
503253,3,12,0
53930,3,15,0
315782,9,21,0
172017,198,226,0
412495,6,34,0
37401,3,28,0
213732,2,25,0
684806,0,12,0
333827,0,21,0
149964,7,13,0
17733,1,11,0
242460,7,22,0
684875,10,33,0
348917,196,225,0
316736,7,27,0
365256,5,31,0
260896,8,36,0
161333,536,557,1
501448,691,705,0
597006,2,16,0
648418,3,30,0
16345,2,14,0
684702,7,16,0
317340,7,16,0
646462,8,17,0
578369,6,22,0
272884,7,18,0
477066,7,29,0
335564,10,17,0
380685,678,705,0
676770,549,563,0
71612,10,31,0
256952,101,117,0
58897,8,29,0
544505,5,21,0
336210,5,32,0
136928,7,20,2
684702,7,24,0
165261,1,19,0
651007,10,13,0
193276,6,19,0
212027,3,12,0
255491,9,12,0
578369,6,30,0
55904,618,645,0
58897,8,37,0
335323,5,11,0
676770,549,571,0
317340,7,24,0
357150,340,354,2
511134,82,107,0
308708,5,12,0
73672,3,15,0
616334,7,15,0
69097,10,19,0
247421,6,30,0
209397,194,220,0
597006,2,24,0
646462,8,25,0
16345,2,22,0
335564,10,25,0
646462,8,33,0
73672,3,23,0
16345,2,30,0
212027,3,20,0
684702,7,32,0
478271,9,17,0
376065,4,16,0
165261,1,27,0
193276,6,27,0
239987,0,18,0
651007,10,21,0
674777,266,283,0
321628,2,12,0
308708,5,20,0
107125,650,670,0
67428,2,11,0
335736,2,22,0
272884,7,34,0
505263,5,23,0
268569,8,15,0
357150,340,362,2
266393,3,13,0
262780,5,28,0
69097,10,27,0
641744,7,17,0
335564,10,33,0
255491,9,20,0
137317,4,24,0
317340,7,32,0
578246,10,19,0
229237,10,29,0
252589,10,29,0
314817,2,14,0
180376,30,39,0
338605,6,16,0
509443,7,24,0
685002,7,20,0
277949,9,18,0
353578,130,146,0
335591,2,15,0
316083,4,12,0
323208,6,22,0
611528,171,185,0
610288,1,17,0
440141,10,22,0
378770,3,20,0
270804,7,17,0
331981,3,12,0
271098,214,226,0
222917,9,32,0
43094,8,35,0
260786,10,36,0
511614,10,25,0
270038,51,66,0
309431,2,14,0
276597,0,18,0
233964,7,12,0
179684,5,23,0
171561,2,31,0
226673,7,25,0
323873,3,12,0
152966,0,22,0
684876,9,36,0
615216,4,13,0
141446,4,19,0
201615,10,20,0
589374,2,29,0
260298,2,25,0
179285,2,12,0
578151,9,24,0
256676,4,18,0
442877,6,34,0
335752,5,16,0
310426,7,23,0
277949,9,20,0
315135,1,14,0
99665,0,13,0
231554,4,32,0
323873,3,18,0
270971,8,15,0
277706,1,12,0
554488,7,21,0
201615,10,26,0
509170,0,24,0
370951,6,25,0
179285,2,18,0
615216,4,19,0
179684,5,29,0
331981,3,18,0
377007,8,24,0
260409,10,11,0
516780,6,12,0
68930,4,24,0
614878,8,24,0
252589,10,31,0
32326,187,205,0
348788,8,11,0
511614,10,35,0
323873,3,22,0
331981,3,22,0
615216,4,23,0
578151,9,34,0
171699,665,681,0
642074,3,19,0
594082,191,204,0
179684,5,33,0
201615,10,30,0
141446,4,29,0
226673,7,35,0
109356,168,185,0
508274,0,22,0
256676,4,28,0
278738,9,17,0
567870,0,18,0
69286,1,13,0
309431,2,24,0
676871,0,14,0
335752,5,26,0
270804,7,27,0
38378,0,13,0
619222,1,20,0
33391,10,27,0
639968,68,81,0
143099,7,36,0
644639,183,202,0
507852,3,14,0
142398,2,22,0
39448,8,22,0
675016,7,14,0
511935,9,14,0
193307,4,13,0
644735,4,14,0
57116,7,25,0
154931,216,243,1
179788,5,25,0
332659,5,31,0
17195,3,18,0
175900,10,24,0
215711,4,15,0
224876,3,19,0
144324,1,22,0
596108,10,14,0
224657,23,32,0
348788,8,33,0
266667,8,12,0
270766,0,26,0
339405,3,14,0
53893,9,24,0
310395,8,25,0
511240,7,14,0
288129,151,165,0
196332,234,245,0
153103,8,26,0
376075,5,17,0
677215,275,297,0
578091,183,197,0
53825,9,15,0
33410,5,24,0
644735,4,33,0
393938,208,233,0
192529,6,12,1
278728,3,18,0
143063,4,16,0
605996,7,27,0
311455,5,16,0
314590,8,12,0
179820,10,25,0
546711,202,221,0
675016,7,33,0
503073,2,28,0
597674,1,13,0
546711,202,229,0
598388,1,21,0
380612,199,222,0
504954,9,16,1
152817,1,25,0
307209,6,34,0
269800,9,25,0
516894,10,37,0
517534,71,84,0
60453,4,33,0
323443,9,25,0
244778,3,26,0
336068,7,32,0
17195,3,21,0
597674,1,26,0
333140,667,691,0
382974,2,23,0
332726,3,22,0
650011,199,219,0
269800,9,38,0
231762,167,186,0
226934,4,19,0
323443,9,38,0
323337,5,11,0
596108,10,30,0
241578,575,596,0
380955,8,18,0
73278,192,218,0
110095,4,22,0
332726,3,32,0
342595,0,18,0
380955,8,28,0
37150,3,11,0
536691,9,33,0
226934,4,29,0
201616,3,16,0
39276,7,23,0
323337,5,21,0
577390,8,14,0
376059,92,107,0
110095,4,32,0
589838,5,16,0
37000,2,19,0
39276,7,32,0
577390,8,23,0
37150,3,20,0
310356,4,18,0
342595,0,27,0
323337,5,30,0
198147,5,11,0
223318,5,18,0
201616,3,25,0
98939,10,12,0
380955,8,37,0
236150,161,175,0
336227,10,31,0
291837,60,72,0
676922,172,190,0
651049,9,30,0
508124,0,13,0
192890,3,27,0
446239,7,11,0
53541,3,13,0
336171,2,27,0
335566,10,27,0
277709,9,12,0
9148,3,32,0
375872,6,14,0
279122,2,21,0
273248,2,31,0
309427,9,25,0
644895,164,192,0
503633,7,18,0
68933,7,22,0
655670,6,24,0
37421,6,28,0
639715,1,24,0
544171,8,23,0
277709,9,36,0
336112,9,21,0
628719,3,25,0
215514,396,411,0
38942,6,22,0
237712,16,28,0
183554,7,26,0
273483,7,13,0
316725,5,27,0
9858,7,34,0
270816,5,14,0
542107,8,14,0
193066,10,37,0
324734,10,38,0
41396,8,34,0
141448,3,27,0
172528,8,21,0
377355,6,28,0
596942,351,377,0
334633,4,30,0
504125,7,33,0
511732,2,21,0
544893,6,28,0
659667,174,189,0
62800,9,31,0
684852,6,15,0
503633,7,26,0
38942,6,30,0
61926,27,35,0
544171,8,31,0
183554,7,34,0
506794,5,14,0
378871,133,148,0
68933,7,30,0
374983,5,18,0
270816,5,32,0
440146,8,26,0
595559,0,22,0
662312,2,26,0
516911,1,12,0
649639,9,21,0
6327,9,38,0
542107,8,32,0
228170,2,29,0
33676,10,11,0
419429,167,180,0
182388,474,485,1
684813,2,14,0
375094,8,25,0
312894,0,28,0
239344,147,163,0
277463,531,544,0
33676,10,23,0
233172,49,74,0
326565,177,206,0
682857,3,12,0
516911,1,24,0
649639,9,33,0
277730,1,12,0
509738,5,17,0
191156,543,554,2
507815,7,19,0
684813,2,26,0
375094,8,37,0
378867,7,12,0
37395,7,15,0
383072,2,15,0
100785,7,16,0
383539,10,16,0
504318,8,20,0
10245,6,26,0
278501,9,36,0
681666,179,208,0
506439,0,19,0
278905,7,31,0
650856,2,29,0
277787,7,13,0
279612,7,11,0
383085,9,37,0
259036,3,18,0
503122,2,17,0
382990,9,23,0
640649,2,15,0
505701,0,16,0
677153,172,188,0
503408,1,28,0
305465,2,14,0
595951,302,317,0
370352,8,29,0
142035,1,22,0
154694,5,17,0
215359,165,190,0
277787,7,34,0
37395,7,36,0
277250,7,33,0
376148,9,29,0
589336,8,33,0
336309,1,29,0
181969,10,23,0
679054,2,13,0
260297,3,13,0
321721,1,24,0
305003,25,37,0
324531,9,19,0
383539,10,37,0
179288,189,211,0
170976,426,444,0
272121,2,28,0
239480,193,217,0
258944,1,26,0
197729,156,171,0
315189,6,12,0
72454,233,257,0
98972,6,32,0
504096,8,36,0
653223,6,30,0
211239,1,24,0
39650,7,17,0
183465,2,22,0
509416,1,14,0
604095,10,11,0
677154,4,14,0
211235,183,211,0
336258,203,230,0
367416,1,18,0
70613,10,20,0
293046,9,15,0
594081,197,205,0
36727,1,13,0
380696,164,178,0
107039,10,36,0
270274,5,19,0
296573,2,24,0
61069,3,23,0
39650,7,33,0
24590,1,11,0
192713,0,24,0
374624,3,22,0
70810,59,74,0
55886,10,23,0
182078,10,23,0
288195,8,36,0
509416,1,30,0
628406,8,36,0
261080,9,13,0
290273,0,20,0
509691,0,26,1
653616,6,14,0
153084,1,15,0
508365,1,20,0
354721,9,13,0
335190,8,29,0
141158,1,14,0
599753,4,11,0
545465,6,29,0
38459,2,31,0
141319,10,16,0
279305,607,632,0
607567,195,210,0
33329,6,19,0
261870,13,18,0
254114,4,14,0
616060,317,343,0
607567,195,211,0
223469,9,24,0
153084,1,16,0
261870,13,19,0
254114,4,15,0
653616,6,15,0
279305,607,633,0
354721,9,14,0
599753,4,12,0
141319,10,17,0
141158,1,15,0
508365,1,21,0
616060,317,344,0
653616,6,18,0
56246,9,36,0
212406,9,21,0
254114,4,18,0
516925,5,12,0
276044,0,24,0
154193,35,54,0
141158,1,18,0
223469,9,27,0
508365,1,24,0
153084,1,19,0
171591,135,155,0
613725,9,21,0
336634,7,13,0
336532,7,14,0
677015,7,13,0
315980,0,16,0
352027,199,227,0
515266,6,22,0
599753,4,28,0
238438,692,708,0
379674,5,33,0
9778,629,647,0
424067,514,542,1
171101,7,24,0
516925,5,25,0
358674,9,23,0
243888,7,17,0
193351,10,21,0
223275,10,21,0
678162,46,72,0
662351,9,14,0
357388,5,16,0
593994,0,19,0
520770,155,180,0
354721,9,31,0
182587,8,28,0
173689,3,22,0
268478,0,27,0
141319,10,34,0
279136,5,15,0
653616,6,32,0
254114,4,32,0
629629,548,565,1
39758,8,15,0
336532,7,28,0
223275,10,35,0
306046,8,32,0
662351,9,28,0
268159,10,30,2
677015,7,27,0
243527,83,99,0
182668,1,14,0
374580,2,21,0
336634,7,27,0
596152,188,215,0
579958,180,207,0
661626,9,14,0
613725,9,35,0
281632,3,30,0
193351,10,35,0
282491,9,21,0
510939,167,178,0
152882,7,33,0
169429,188,201,1
683256,174,203,0
629616,10,20,0
136948,2,12,0
330183,3,31,0
507695,7,27,0
279136,5,30,0
382206,189,218,0
501232,7,12,0
39758,8,30,0
315753,4,18,0
598188,4,11,0
508364,0,15,0
377522,0,22,0
641785,5,28,0
226810,1,13,0
335693,8,35,0
507905,0,24,0
177118,3,18,0
310907,0,26,0
192073,8,16,0
539670,2,26,0
255825,5,27,0
177831,0,28,0
264228,10,28,0
676458,6,13,0
642364,3,20,0
277616,0,24,0
175338,9,20,0
253173,693,711,0
348597,0,14,0
504078,7,16,0
215408,166,193,0
335565,5,13,0
177118,3,27,0
315753,4,27,0
502765,4,19,0
30790,2,16,0
320286,1,15,0
508364,0,24,0
358969,6,13,0
273636,7,36,0
501232,7,21,0
192073,8,25,0
226810,1,22,0
528890,5,29,0
102500,212,223,1
264228,10,38,0
335565,5,23,0
55837,4,17,0
642364,3,30,0
199026,10,16,0
172006,4,31,0
348597,0,24,0
452908,72,88,0
504078,7,26,0
472787,167,191,0
246551,694,712,0
175338,9,30,0
338343,4,15,0
629905,179,192,0
502765,4,32,0
587776,2,13,0
277761,9,29,0
70938,4,23,0
272322,6,15,0
323350,0,25,0
516835,10,22,0
247668,2,24,0
507832,6,23,0
348282,10,25,0
508525,10,22,0
38514,2,14,0
32103,297,319,0
511963,156,173,0
143373,10,19,0
70045,3,20,0
559802,11,24,0
232407,4,11,0
508525,10,35,0
262604,5,13,0
33326,0,16,0
323228,10,11,0
179584,2,11,0
246517,20,32,0
676760,620,637,0
216033,7,21,0
272322,6,28,0
627459,2,12,0
64939,0,11,0
504929,194,221,0
336231,10,22,0
280575,5,13,0
59736,160,183,0
516835,10,35,0
348282,10,38,0
38514,2,27,0
182723,2,31,0
516835,10,38,0
220400,8,22,0
232407,4,14,0
280575,5,16,0
226410,2,21,0
179584,2,14,0
508525,10,38,0
323228,10,14,0
366387,5,32,0
33326,0,19,0
627459,2,15,0
216033,7,24,0
262604,5,16,0
305076,1,20,0
336231,10,25,0
245147,7,18,0
226013,164,179,0
321033,2,30,0
196409,4,12,0
33326,0,25,0
262604,5,22,0
143372,9,18,0
614402,149,172,0
575788,9,15,0
136695,5,29,0
323228,10,20,0
232407,4,20,0
226013,164,185,0
257812,0,11,0
182496,9,17,0
216033,7,30,0
179584,2,20,0
336231,10,31,0
494353,6,12,0
381962,0,13,0
554385,200,211,0
256175,5,16,0
316840,216,228,0
280575,5,22,0
627459,2,21,0
629132,2,14,0
243216,2,27,0
141432,516,545,0
179786,0,15,0
676762,171,192,0
255453,4,11,0
171645,10,15,0
513462,6,15,0
20466,2,17,0
323228,10,28,0
336231,10,39,0
598901,496,508,2
625331,4,21,0
220400,8,36,0
257812,0,19,0
37346,3,16,0
65518,7,24,0
179814,3,17,0
349326,5,23,0
64939,0,28,0
232407,4,28,0
376603,10,16,0
192875,7,16,0
605538,11,18,0
169442,6,24,0
596925,5,16,0
233150,10,16,0
177592,4,32,0
554385,200,219,0
279111,9,12,0
627459,2,29,0
179849,3,29,0
141554,1,28,0
335613,10,18,0
679339,7,23,0
623370,5,12,0
406343,19,39,0
215472,187,210,0
310463,5,24,0
252399,207,223,0
650836,7,15,0
479511,1,12,0
204269,3,25,0
183685,6,17,0
316190,2,16,0
496750,10,23,0
256706,8,28,0
676631,10,26,0
374882,9,28,0
333708,99,121,1
136695,5,30,0
314745,4,27,0
336260,9,25,0
64937,7,29,0
243530,9,34,0
70245,0,16,0
279710,5,11,0
598910,3,32,0
663192,3,28,0
210367,8,28,0
352077,10,16,0
365744,6,22,0
422645,167,183,0
155350,10,21,0
641420,1,18,0
279111,9,37,0
543668,0,25,0
137197,10,23,0
143022,0,15,0
509582,160,177,0
295844,3,25,0
546782,5,31,0
221497,6,23,0
273470,10,28,0
70900,6,19,0
614775,10,17,0
335629,7,11,0
277199,213,241,0
24319,0,26,0
382721,5,16,0
316770,8,37,0
269780,8,35,0
273514,125,139,0
622537,5,34,0
479306,1,29,0
193287,7,33,0
269054,10,38,0
501165,2,12,0
172324,6,18,0
288281,16,41,0
234347,5,22,0
266108,1,13,0
335629,7,17,0
110404,6,13,0
34456,8,34,1
501165,2,18,0
505663,10,17,0
228521,54,67,0
258305,9,13,0
266108,1,19,0
334681,4,20,0
253552,5,23,0
221497,6,29,0
253771,3,28,0
255533,3,16,0
234347,5,28,0
659686,121,141,0
145784,5,34,0
661652,7,30,0
72378,1,20,0
254491,4,16,0
501165,2,19,0
160873,91,106,0
253771,3,29,0
335629,7,18,0
182878,4,11,0
253552,5,24,0
254491,4,17,0
234347,5,29,0
334681,4,21,0
72378,1,21,0
110404,6,14,0
659686,121,142,0
258305,9,14,0
550094,7,32,0
34456,8,35,1
661652,7,31,0
228521,54,68,0
661660,4,19,0
221497,6,32,0
505663,10,20,0
99874,1,29,0
343031,110,123,0
542517,138,167,0
266108,1,22,0
336134,5,17,0
20682,1,13,0
99684,2,18,0
70525,3,11,0
501165,2,21,0
70900,6,28,0
273470,10,37,0
172324,6,27,0
234347,5,31,0
335586,0,29,0
269857,4,16,0
382721,5,25,0
327242,2,29,0
39232,10,14,0
273216,6,14,0
477264,361,388,0
516641,6,27,0
494458,10,32,0
501542,2,30,0
315962,0,27,0
310913,10,17,0
251709,4,33,0
323103,6,16,0
417942,158,177,0
210100,0,20,0
377353,1,25,0
238782,7,32,0
37001,10,32,0
352659,8,32,0
314361,6,19,0
164951,9,17,0
279581,10,14,0
675160,186,206,0
509816,7,17,0
237919,123,140,0
504836,8,25,0
270169,130,157,0
182881,4,33,0
229877,186,205,0
291848,9,18,0
674877,137,148,0
266438,8,16,0
72456,156,172,0
650372,4,26,0
337834,139,164,0
73296,7,23,0
360447,151,163,0
38364,3,31,0
383115,7,14,0
483393,10,13,0
73852,9,35,0
139654,2,14,0
567836,8,23,0
107370,152,168,0
109998,10,22,0
238737,208,237,1
192055,10,16,0
318907,5,13,0
276375,5,31,0
324209,10,35,0
684686,5,11,0
34946,10,20,0
110234,10,26,0
318907,5,24,0
109998,10,33,0
559376,9,17,0
603602,178,206,0
684686,5,22,0
139654,2,25,0
192055,10,27,0
603386,4,30,0
483393,10,24,0
501875,1,21,0
383115,7,25,0
241722,171,186,0
110234,10,37,0
647482,674,691,0
684884,2,17,0
227051,1,18,0
220275,8,26,0
179601,8,12,0
382779,57,70,0
266457,2,21,0
567836,8,34,0
266482,3,16,0
34946,10,31,0
684785,1,27,0
176845,0,17,0
266332,2,24,0
302843,1,18,0
379239,10,18,0
228169,6,33,0
268704,1,29,0
678675,9,13,0
34755,6,20,0
9855,5,16,0
176786,1,20,0
358970,8,15,0
216017,6,26,0
367429,6,18,0
254240,10,12,0
226295,0,13,0
192882,10,12,0
462745,0,26,0
315275,9,13,0
215428,167,193,0
640256,10,15,0
357791,2,14,0
9855,5,31,0
170825,6,25,0
211307,5,21,0
335877,3,24,0
358970,8,30,0
232406,6,26,0
184268,70,85,0
367429,6,33,0
316817,8,25,0
242675,1,12,0
253658,9,16,0
679283,9,38,0
221880,9,25,0
624081,2,16,0
33695,5,32,0
347392,204,226,0
334338,5,14,0
182332,7,13,0
6329,4,24,0
316262,9,30,0
336013,10,26,0
215957,9,17,0
317397,6,31,0
569698,9,18,0
569112,8,21,0
569698,9,25,0
336013,10,33,0
334338,5,21,0
245058,9,18,0
143368,4,27,0
215957,9,24,0
343202,1,12,0
352155,10,20,0
684952,5,18,0
197947,4,29,0
676768,171,190,0
263655,5,16,0
662355,0,29,0
336261,3,23,0
6329,4,31,0
622586,10,14,0
16869,576,589,0
213579,9,19,0
182332,7,20,0
229961,673,684,1
263655,5,27,0
193306,10,18,0
215957,9,35,0
181337,9,21,0
677199,3,23,0
622586,10,25,0
70506,8,20,0
12582,5,19,0
69866,10,16,0
334338,5,32,0
174064,6,23,0
509741,8,13,0
245058,9,29,0
614860,8,13,0
684952,5,29,0
343202,1,23,0
319207,5,13,0
182332,7,31,0
102499,0,12,0
193306,10,39,0
106511,6,18,0
254030,7,18,0
278801,10,18,0
622437,1,16,0
338541,561,575,1
39408,10,16,0
614860,8,34,0
200272,6,25,0
9107,2,19,0
221560,2,19,0
70665,3,26,0
244196,2,28,0
142572,9,11,0
316837,152,171,0
172662,4,15,0
171628,8,19,0
319899,43,58,0
73844,2,22,0
33677,9,25,0
212854,160,174,0
200272,6,33,0
73844,2,30,0
158714,7,25,0
307478,3,11,0
278801,10,26,0
256938,10,11,0
216831,10,25,0
106511,6,26,0
33677,9,33,0
270203,2,28,0
221560,2,27,0
254030,7,26,0
622437,1,24,0
9107,2,27,0
338541,561,583,1
408923,277,306,0
615062,227,249,0
447966,8,36,0
270809,2,18,0
182491,645,660,0
223678,4,12,0
353801,6,18,0
684698,2,25,0
227044,3,13,0
324528,10,24,0
228730,5,16,0
544780,9,22,0
553738,8,17,0
336118,8,33,0
282568,4,32,0
300472,13,35,0
324826,5,13,0
33312,550,562,0
247627,3,27,0
165074,7,14,0
336118,8,34,0
270809,2,19,0
282568,4,33,0
196412,6,20,0
600863,201,216,0
300472,13,36,0
324826,5,14,0
33312,550,563,0
223678,4,13,0
227044,3,14,0
353801,6,19,0
553738,8,18,0
684698,2,26,0
544780,9,23,0
165074,7,15,0
447966,8,37,0
228730,5,17,0
324528,10,25,0
247627,3,28,0
336225,8,11,0
324826,5,32,0
220954,154,181,0
335580,8,26,0
165074,7,33,0
276589,8,27,0
334569,5,21,0
287408,10,29,0
411447,5,13,0
272977,9,21,0
553738,8,36,0
238141,201,218,0
312179,9,17,0
312939,2,21,0
321719,8,21,0
508685,3,15,0
336642,143,172,0
546375,156,170,0
227044,3,32,0
332684,4,25,0
66730,0,18,0
264313,6,15,0
223678,4,31,0
254086,6,26,0
305453,8,20,0
152968,9,17,0
319587,5,17,0
255271,0,23,0
72342,7,33,0
258226,10,18,0
357387,9,33,0
243290,2,28,0
656399,6,19,0
349458,6,20,0
182056,1,28,0
684635,10,11,0
678491,483,508,0
246099,3,11,0
357387,9,35,0
323094,2,11,0
684635,10,13,0
305453,8,22,0
319587,5,19,0
337848,135,150,0
152968,9,19,0
349458,6,22,0
255271,0,25,0
570595,1,26,0
507878,7,13,0
674889,8,33,0
260797,2,19,0
622689,1,11,0
512003,296,311,0
661299,9,18,0
336603,10,25,0
358024,0,18,0
255341,5,20,0
111729,3,26,0
343770,1,28,0
16716,52,80,0
213733,1,16,0
281195,188,212,0
505902,9,35,0
358024,0,21,0
309687,10,28,0
53605,2,28,0
661299,9,21,0
421049,5,17,0
171544,0,29,0
376712,10,16,0
253674,4,24,0
324732,2,28,0
257797,8,24,0
260797,2,22,0
213354,7,36,0
171819,69,81,0
501780,252,271,1
514590,5,28,0
380690,160,183,0
255723,9,12,0
24542,1,28,1
352964,186,209,0
375734,8,16,0
50836,3,19,0
509330,7,11,0
23418,209,220,0
169431,7,26,2
348809,10,18,0
613403,3,25,0
358971,10,36,0
645083,312,326,0
504867,2,18,0
33386,5,14,0
582411,5,27,0
334298,1,19,0
224399,0,21,0
463171,4,32,0
544168,6,15,0
254524,0,14,0
336220,7,21,0
613790,9,22,0
512059,4,23,1
74415,4,15,0
544546,8,21,0
180377,9,38,0
334741,3,16,0
315191,0,19,0
503030,9,13,0
684689,8,30,0
234992,3,12,0
276127,5,12,0
238966,8,37,0
316835,152,169,0
257461,10,31,0
313373,7,24,0
622356,10,23,0
35271,171,184,0
192063,5,23,0
24767,1,13,0
336278,3,23,0
50836,3,28,0
257797,8,33,0
421049,5,26,0
511134,172,198,0
647732,8,14,0
501780,252,280,1
509330,7,20,0
373581,8,30,0
260797,2,31,0
376712,10,25,0
255723,9,21,0
309687,10,37,0
502829,0,17,0
322539,8,14,0
106806,6,17,0
684811,3,15,0
172925,355,367,0
253629,6,18,0
280415,6,12,0
223399,3,12,0
375734,8,25,0
276377,3,26,0
322539,8,26,0
137326,3,28,0
508938,10,13,0
53545,128,155,0
502829,0,29,0
684811,3,27,0
375734,8,37,0
255723,9,33,0
376712,10,37,0
38627,9,31,0
504712,8,21,0
682833,6,11,0
35425,172,192,0
273061,200,212,0
111908,9,30,0
509330,7,32,0
503805,3,12,0
223399,3,24,0
101980,147,175,0
307723,3,23,0
504867,2,31,0
183587,5,13,0
309957,8,26,0
577515,7,24,0
348793,5,19,0
34947,1,27,0
677188,166,193,0
70587,10,25,0
348809,10,31,0
278928,176,196,0
71583,9,21,0
171821,1,20,0
335061,9,35,0
171821,1,22,0
544168,6,30,0
213580,3,30,0
181336,2,27,0
307723,3,25,0
334741,3,31,0
309957,8,28,0
74415,4,30,0
183587,5,15,0
348809,10,33,0
246513,146,173,0
335061,9,37,0
70587,10,27,0
71583,9,23,0
34947,1,29,0
270555,6,12,0
577515,7,26,0
33058,2,12,0
226210,6,32,0
173686,593,613,0
270555,6,22,0
70587,10,37,0
33058,2,22,0
358968,5,20,0
111312,153,170,1
39765,8,37,0
663169,1,19,0
228559,144,172,0
408923,200,215,0
33506,209,227,1
309457,7,15,0
321412,10,14,0
140083,1,12,0
53608,2,16,0
71583,9,33,0
183587,5,25,0
270768,0,17,0
577515,7,36,0
520037,8,12,0
236005,49,71,0
577361,6,35,0
335691,6,26,0
282567,6,12,0
315134,9,35,0
38651,9,37,0
204289,0,18,0
192712,6,24,0
451154,8,12,0
143310,1,28,0
493675,2,26,0
623288,1,12,0
527528,2,27,0
440138,8,19,0
257408,7,11,0
338600,4,31,0
516638,5,23,0
344369,5,24,0
279513,0,27,0
53629,4,32,0
348808,6,29,0
305454,7,31,0
39453,1,14,0
307692,1,18,0
181948,4,30,0
343762,0,13,0
175227,2,12,0
272980,8,16,0
509502,102,115,0
383545,3,13,0
470004,185,200,2
315302,3,28,0
262980,1,11,0
209204,9,13,0
269710,3,16,0
301918,8,13,0
316784,4,28,0
193523,5,32,0
54531,4,12,0
213590,10,12,0
511232,10,31,0
72392,7,16,0
659107,1,26,0
473073,4,23,0
269796,7,28,0
164806,7,25,0
238973,8,26,0
60863,8,19,0
273468,3,21,0
278475,10,39,0
501775,5,24,0
226925,5,34,0
403863,159,183,0
277611,6,25,0
211478,8,11,0
315786,10,30,0
24767,162,179,0
181559,369,394,0
158551,6,31,0
205531,17,37,0
39038,1,17,0
480242,9,16,0
263666,9,25,0
171611,2,23,0
358404,1,20,0
282923,9,19,0
177656,167,183,0
336668,6,11,0
221252,9,24,0
35639,175,197,0
336556,4,32,0
557926,1,12,0
58866,1,15,0
14170,2,21,0
244478,7,18,0
376092,0,27,0
611444,2,30,0
136566,7,22,0
582794,9,13,0
642288,5,13,0
60881,8,37,0
501818,204,220,0
268547,3,15,0
582794,9,15,0
501818,204,222,0
221252,9,26,0
136566,7,24,0
268708,125,141,0
515160,4,20,0
642288,5,15,0
376092,0,29,0
148533,662,679,0
557926,1,14,0
35639,175,199,0
58817,0,21,0
268547,3,17,0
544976,2,21,0
581896,248,274,0
529801,1,27,0
382994,3,11,0
296770,1,15,0
34059,7,29,0
413840,1,26,0
256773,2,21,0
226565,222,250,1
576684,480,505,0
336579,7,12,0
224716,3,14,0
356986,161,182,0
269126,658,676,0
207929,9,22,0
36512,672,685,0
306816,8,14,0
270830,7,31,0
277985,9,25,0
238969,2,22,0
244359,7,17,0
308526,1,11,0
136381,7,34,0
109358,18,40,0
257581,159,177,0
358932,5,22,0
38368,1,24,0
383111,6,33,0
192965,2,23,0
221319,4,21,0
264516,9,17,0
501605,9,16,0
228095,10,27,0
332739,9,32,0
198427,1,18,0
172326,9,16,0
211296,1,15,0
136338,6,26,0
273490,10,15,0
676772,5,12,0
495104,10,23,0
315040,0,23,0
